order_date,product_category,region,revenue,quantity,discount_amount,order_count,refund_amount
2025-12-18,Electronics,Northeast,5002.56,25,172.62,14,124.05
2025-12-18,Electronics,Southeast,5987.17,29,580.98,10,0.0
2025-12-18,Electronics,Midwest,4747.63,23,195.06,11,0.0
2025-12-18,Electronics,West,5812.97,29,555.42,9,115.89
2025-12-18,Clothing,Northeast,3313.97,66,313.55,34,0.0
2025-12-18,Clothing,Southeast,2855.76,57,258.62,25,124.27
2025-12-18,Clothing,Midwest,2172.81,43,244.92,18,0.0
2025-12-18,Clothing,West,3909.53,78,345.16,24,0.0
2025-12-18,Home & Garden,Northeast,3164.91,44,365.92,18,0.0
2025-12-18,Home & Garden,Southeast,2858.36,40,152.91,15,93.52
2025-12-18,Home & Garden,Midwest,2152.04,30,209.43,15,0.0
2025-12-18,Home & Garden,West,2847.6,39,112.46,15,0.0
2025-12-18,Sports,Northeast,2092.72,31,156.45,15,0.0
2025-12-18,Sports,Southeast,1609.57,24,47.92,7,0.0
2025-12-18,Sports,Midwest,1597.98,23,77.23,8,7.35
2025-12-18,Sports,West,2585.88,38,221.51,20,0.0
2025-12-19,Electronics,Northeast,6331.4,31,574.94,10,0.0
2025-12-19,Electronics,Southeast,4259.81,21,364.81,11,0.0
2025-12-19,Electronics,Midwest,5340.9,26,585.36,13,124.7
2025-12-19,Electronics,West,6459.6,32,541.82,18,137.91
2025-12-19,Clothing,Northeast,4180.88,83,405.5,32,15.47
2025-12-19,Clothing,Southeast,3332.53,66,194.22,26,159.23
2025-12-19,Clothing,Midwest,2445.84,48,156.67,21,0.0
2025-12-19,Clothing,West,3445.6,68,130.4,30,132.43
2025-12-19,Home & Garden,Northeast,2662.06,37,224.5,21,0.0
2025-12-19,Home & Garden,Southeast,2103.29,29,57.4,13,46.89
2025-12-19,Home & Garden,Midwest,2606.86,36,90.94,17,0.0
2025-12-19,Home & Garden,West,2931.07,41,136.72,20,0.0
2025-12-19,Sports,Northeast,2471.65,37,176.82,21,0.0
2025-12-19,Sports,Southeast,1948.85,29,203.47,15,0.0
2025-12-19,Sports,Midwest,1828.89,27,37.18,15,0.0
2025-12-19,Sports,West,2184.22,32,167.58,18,0.0
2025-12-20,Electronics,Northeast,8367.33,41,502.55,20,0.0
2025-12-20,Electronics,Southeast,5435.73,27,399.32,15,124.92
2025-12-20,Electronics,Midwest,6473.63,32,548.83,11,124.35
2025-12-20,Electronics,West,6266.27,31,561.38,17,0.0
2025-12-20,Clothing,Northeast,4416.54,88,125.81,43,0.0
2025-12-20,Clothing,Southeast,3338.31,66,131.23,34,0.0
2025-12-20,Clothing,Midwest,3494.88,69,91.91,31,0.0
2025-12-20,Clothing,West,4348.24,86,449.72,37,0.0
2025-12-20,Home & Garden,Northeast,3177.79,44,81.37,23,18.78
2025-12-20,Home & Garden,Southeast,3649.23,51,316.5,22,0.0
2025-12-20,Home & Garden,Midwest,3362.88,47,117.35,22,0.0
2025-12-20,Home & Garden,West,2912.74,40,99.5,19,0.0
2025-12-20,Sports,Northeast,3641.69,54,89.51,27,31.36
2025-12-20,Sports,Southeast,2131.96,31,108.16,16,0.0
2025-12-20,Sports,Midwest,2031.77,30,160.72,16,50.5
2025-12-20,Sports,West,3202.26,48,134.68,25,0.0
2025-12-21,Electronics,Northeast,8771.95,43,1037.01,21,0.0
2025-12-21,Electronics,Southeast,7737.22,38,600.38,12,0.0
2025-12-21,Electronics,Midwest,6535.86,32,630.21,15,0.0
2025-12-21,Electronics,West,6065.33,30,206.97,12,0.0
2025-12-21,Clothing,Northeast,4779.98,95,305.28,54,23.89
2025-12-21,Clothing,Southeast,4441.89,88,360.88,46,108.15
2025-12-21,Clothing,Midwest,2816.91,56,106.88,18,0.0
2025-12-21,Clothing,West,4953.95,99,305.27,53,0.0
2025-12-21,Home & Garden,Northeast,4200.08,58,170.59,28,0.0
2025-12-21,Home & Garden,Southeast,3135.64,43,356.86,20,28.22
2025-12-21,Home & Garden,Midwest,2924.87,40,336.45,19,0.0
2025-12-21,Home & Garden,West,3357.43,47,68.68,17,89.01
2025-12-21,Sports,Northeast,2615.41,39,146.96,20,0.0
2025-12-21,Sports,Southeast,2308.05,34,223.96,16,22.36
2025-12-21,Sports,Midwest,2617.63,39,231.72,23,0.0
2025-12-21,Sports,West,2489.71,37,216.64,11,0.0
2025-12-22,Electronics,Northeast,5484.15,27,348.06,10,0.0
2025-12-22,Electronics,Southeast,5516.82,27,134.23,14,0.0
2025-12-22,Electronics,Midwest,3916.6,19,385.98,8,175.28
2025-12-22,Electronics,West,5987.09,29,474.6,11,202.62
2025-12-22,Clothing,Northeast,3348.99,66,327.86,26,123.54
2025-12-22,Clothing,Southeast,3443.86,68,198.21,24,0.0
2025-12-22,Clothing,Midwest,2683.16,53,292.6,18,0.0
2025-12-22,Clothing,West,3240.59,64,190.33,21,0.0
2025-12-22,Home & Garden,Northeast,3158.43,44,371.29,15,109.31
2025-12-22,Home & Garden,Southeast,2059.65,28,69.31,15,0.0
2025-12-22,Home & Garden,Midwest,1954.08,27,106.22,15,0.0
2025-12-22,Home & Garden,West,3068.5,42,257.14,20,148.84
2025-12-22,Sports,Northeast,2740.8,41,78.52,22,0.0
2025-12-22,Sports,Southeast,2396.53,35,189.7,19,87.48
2025-12-22,Sports,Midwest,1970.05,29,87.99,11,0.0
2025-12-22,Sports,West,2544.8,38,201.49,13,0.0
2025-12-23,Electronics,Northeast,4812.19,24,567.93,7,0.0
2025-12-23,Electronics,Southeast,5537.21,27,129.36,12,0.0
2025-12-23,Electronics,Midwest,5036.43,25,514.37,10,140.64
2025-12-23,Electronics,West,4427.33,22,412.53,12,65.48
2025-12-23,Clothing,Northeast,3812.6,76,110.84,33,0.0
2025-12-23,Clothing,Southeast,3243.97,64,343.19,33,73.77
2025-12-23,Clothing,Midwest,2993.58,59,321.57,24,0.0
2025-12-23,Clothing,West,3128.96,62,207.86,30,0.0
2025-12-23,Home & Garden,Northeast,2484.84,34,271.7,13,52.91
2025-12-23,Home & Garden,Southeast,2269.79,31,260.14,14,0.0
2025-12-23,Home & Garden,Midwest,2508.92,35,70.49,19,0.0
2025-12-23,Home & Garden,West,2260.29,31,258.88,15,0.0
2025-12-23,Sports,Northeast,2026.53,30,114.62,14,0.0
2025-12-23,Sports,Southeast,1740.21,26,132.05,8,0.0
2025-12-23,Sports,Midwest,1587.39,23,187.51,8,37.98
2025-12-23,Sports,West,2586.45,38,201.77,22,96.35
2025-12-24,Electronics,Northeast,5341.05,26,295.21,9,0.0
2025-12-24,Electronics,Southeast,4554.29,22,119.95,8,0.0
2025-12-24,Electronics,Midwest,4548.03,22,146.77,11,0.0
2025-12-24,Electronics,West,5572.28,27,274.3,13,0.0
2025-12-24,Clothing,Northeast,4241.33,84,427.86,48,189.14
2025-12-24,Clothing,Southeast,2949.45,58,82.63,33,141.08
2025-12-24,Clothing,Midwest,2278.11,45,108.42,22,0.0
2025-12-24,Clothing,West,3794.99,75,273.5,36,183.98
2025-12-24,Home & Garden,Northeast,3049.72,42,101.26,16,0.0
2025-12-24,Home & Garden,Southeast,2644.68,37,129.99,11,0.0
2025-12-24,Home & Garden,Midwest,2009.1,28,230.53,13,0.0
2025-12-24,Home & Garden,West,2577.07,36,218.03,14,0.0
2025-12-24,Sports,Northeast,2588.99,38,269.75,16,0.0
2025-12-24,Sports,Southeast,1705.56,25,168.74,8,41.3
2025-12-24,Sports,Midwest,2138.92,32,207.42,10,0.0
2025-12-24,Sports,West,2161.22,32,79.18,18,0.0
2025-12-25,Electronics,Northeast,5484.59,27,643.46,14,0.0
2025-12-25,Electronics,Southeast,5332.71,26,188.5,9,84.42
2025-12-25,Electronics,Midwest,3827.65,19,176.23,6,0.0
2025-12-25,Electronics,West,4476.32,22,231.4,8,0.0
2025-12-25,Clothing,Northeast,3657.41,73,132.62,28,0.0
2025-12-25,Clothing,Southeast,2885.47,57,201.81,19,0.0
2025-12-25,Clothing,Midwest,2505.84,50,51.19,26,0.0
2025-12-25,Clothing,West,3077.29,61,278.63,26,145.25
2025-12-25,Home & Garden,Northeast,3576.83,50,276.75,17,0.0
2025-12-25,Home & Garden,Southeast,2906.88,40,186.65,20,0.0
2025-12-25,Home & Garden,Midwest,2610.16,36,88.59,16,0.0
2025-12-25,Home & Garden,West,2641.79,36,274.98,15,7.27
2025-12-25,Sports,Northeast,2535.66,38,198.65,13,0.0
2025-12-25,Sports,Southeast,1822.34,27,40.56,12,0.0
2025-12-25,Sports,Midwest,1923.52,28,55.28,12,30.56
2025-12-25,Sports,West,2292.47,34,262.12,19,0.0
2025-12-26,Electronics,Northeast,5155.07,25,543.24,10,0.0
2025-12-26,Electronics,Southeast,4569.3,22,251.93,13,0.0
2025-12-26,Electronics,Midwest,3757.68,18,348.66,7,0.0
2025-12-26,Electronics,West,6168.11,30,301.39,16,0.0
2025-12-26,Clothing,Northeast,3490.32,69,382.69,23,0.0
2025-12-26,Clothing,Southeast,2503.29,50,102.08,22,0.0
2025-12-26,Clothing,Midwest,3225.57,64,85.84,37,0.0
2025-12-26,Clothing,West,2756.75,55,168.01,31,0.0
2025-12-26,Home & Garden,Northeast,3066.98,42,279.17,22,28.52
2025-12-26,Home & Garden,Southeast,2381.77,33,179.55,10,0.0
2025-12-26,Home & Garden,Midwest,2551.13,35,128.56,16,0.0
2025-12-26,Home & Garden,West,2229.52,31,45.14,11,0.0
2025-12-26,Sports,Northeast,2720.87,40,182.99,19,0.0
2025-12-26,Sports,Southeast,1933.73,29,133.79,14,11.54
2025-12-26,Sports,Midwest,1639.6,24,195.82,7,0.0
2025-12-26,Sports,West,2271.34,34,173.89,19,0.0
2025-12-27,Electronics,Northeast,7725.25,38,690.83,12,0.0
2025-12-27,Electronics,Southeast,6695.69,33,699.89,11,107.02
2025-12-27,Electronics,Midwest,6735.26,33,225.97,11,141.28
2025-12-27,Electronics,West,8328.62,41,463.06,15,0.0
2025-12-27,Clothing,Northeast,5496.79,109,392.4,57,25.97
2025-12-27,Clothing,Southeast,4294.1,85,319.36,47,0.0
2025-12-27,Clothing,Midwest,3769.69,75,188.89,37,0.0
2025-12-27,Clothing,West,3596.45,71,280.54,38,93.18
2025-12-27,Home & Garden,Northeast,3701.9,51,253.54,20,0.0
2025-12-27,Home & Garden,Southeast,2733.14,38,96.9,13,122.59
2025-12-27,Home & Garden,Midwest,3057.71,42,315.38,19,0.0
2025-12-27,Home & Garden,West,3648.09,51,348.87,17,0.0
2025-12-27,Sports,Northeast,2591.35,38,264.02,21,0.0
2025-12-27,Sports,Southeast,2404.04,36,135.24,19,0.0
2025-12-27,Sports,Midwest,2431.4,36,234.29,14,0.0
2025-12-27,Sports,West,2320.9,34,235.47,12,0.0
2025-12-28,Electronics,Northeast,6684.16,33,285.13,11,26.27
2025-12-28,Electronics,Southeast,6996.13,34,688.44,10,0.0
2025-12-28,Electronics,Midwest,6452.16,32,156.48,10,0.0
2025-12-28,Electronics,West,7188.55,35,186.37,11,23.81
2025-12-28,Clothing,Northeast,4993.72,99,476.68,52,0.0
2025-12-28,Clothing,Southeast,3440.43,68,378.85,24,0.0
2025-12-28,Clothing,Midwest,2935.45,58,307.01,33,0.0
2025-12-28,Clothing,West,4028.89,80,145.26,36,0.0
2025-12-28,Home & Garden,Northeast,3497.24,48,269.37,15,0.0
2025-12-28,Home & Garden,Southeast,2618.18,36,109.18,12,118.04
2025-12-28,Home & Garden,Midwest,2968.44,41,348.37,13,74.83
2025-12-28,Home & Garden,West,3872.09,54,219.34,25,0.0
2025-12-28,Sports,Northeast,3691.27,55,140.58,22,0.0
2025-12-28,Sports,Southeast,2302.84,34,98.46,11,0.0
2025-12-28,Sports,Midwest,1987.7,29,61.68,9,0.0
2025-12-28,Sports,West,3094.21,46,234.27,14,0.0
2025-12-29,Electronics,Northeast,5077.73,25,245.56,12,0.0
2025-12-29,Electronics,Southeast,5952.36,29,383.31,13,254.57
2025-12-29,Electronics,Midwest,3939.81,19,106.22,10,0.0
2025-12-29,Electronics,West,5894.09,29,223.56,17,0.0
2025-12-29,Clothing,Northeast,3031.45,60,193.42,29,21.73
2025-12-29,Clothing,Southeast,2880.75,57,227.74,18,0.0
2025-12-29,Clothing,Midwest,3216.08,64,85.13,37,0.0
2025-12-29,Clothing,West,3425.35,68,407.84,22,0.0
2025-12-29,Home & Garden,Northeast,3270.24,45,156.49,23,0.0
2025-12-29,Home & Garden,Southeast,2272.97,31,224.91,15,0.0
2025-12-29,Home & Garden,Midwest,2228.24,31,178.96,13,0.0
2025-12-29,Home & Garden,West,2506.78,35,242.66,11,62.33
2025-12-29,Sports,Northeast,2523.24,37,84.43,12,8.61
2025-12-29,Sports,Southeast,2142.49,32,251.12,13,0.0
2025-12-29,Sports,Midwest,1549.97,23,127.4,7,58.25
2025-12-29,Sports,West,2435.46,36,241.78,12,0.0
